,comune,anno,valore,valore_letti,lat,lon
735,STENICO,2019,0.8411214953271028,0.20526723470178157,NaN,NaN
736,STENICO,2020,0.9090909090909091,0.3665283540802213,NaN,NaN
737,STENICO,2021,0.9,0.3393085787451985,NaN,NaN
738,STENICO,2022,0.6428571428571429,0.12694877505567928,NaN,NaN
739,STENICO,2023,0.6888888888888889,0.16194790486976218,NaN,NaN
740,STORO,2019,0.8421052631578947,0.3618421052631579,NaN,NaN
741,STORO,2020,0.8421052631578947,0.3618421052631579,NaN,NaN
742,STORO,2021,0.8648648648648649,0.45081967213114754,NaN,NaN
743,STORO,2022,0.6363636363636364,0.17105263157894737,NaN,NaN
744,STORO,2023,0.6666666666666666,0.19230769230769232,NaN,NaN
745,STREMBO,2019,0.9926650366748166,0.9719562243502052,NaN,NaN
746,STREMBO,2020,0.9926650366748166,0.9719562243502052,NaN,NaN
747,STREMBO,2021,0.9878345498783455,0.9604596147347076,NaN,NaN
748,STREMBO,2022,0.5454545454545454,0.145985401459854,NaN,NaN
749,STREMBO,2023,0.6153846153846154,0.20408163265306123,NaN,NaN
750,TELVE,2019,0.6585365853658537,0.2681992337164751,NaN,NaN
751,TELVE,2020,0.7714285714285715,0.46511627906976744,NaN,NaN
752,TELVE,2021,0.6923076923076923,0.32036613272311215,NaN,NaN
753,TELVE,2022,0.48148148148148145,0.1479028697571744,NaN,NaN
754,TELVE,2023,0.4827586206896552,0.18863049095607234,NaN,NaN
755,TELVE DI SOPRA,2019,0.0,0.0,NaN,NaN
756,TELVE DI SOPRA,2020,0.0,0.0,NaN,NaN
757,TELVE DI SOPRA,2021,0.0,0.0,NaN,NaN
758,TELVE DI SOPRA,2022,1.0,1.0,NaN,NaN
759,TELVE DI SOPRA,2023,1.0,1.0,NaN,NaN
760,TENNA,2019,0.9690721649484536,0.7419898819561551,NaN,NaN
761,TENNA,2020,0.9494949494949495,0.7189542483660131,NaN,NaN
762,TENNA,2021,0.9494949494949495,0.7189542483660131,NaN,NaN
763,TENNA,2022,0.8780487804878049,0.44155844155844154,NaN,NaN
764,TENNA,2023,0.8648648648648649,0.4342105263157895,NaN,NaN
765,TENNO,2019,0.7674418604651163,0.3095467695274831,NaN,NaN
766,TENNO,2020,0.7692307692307693,0.3045822102425876,NaN,NaN
767,TENNO,2021,0.7252747252747253,0.2743589743589744,NaN,NaN
768,TENNO,2022,0.7452830188679245,0.29217110573042776,NaN,NaN
769,TENNO,2023,0.7565217391304347,0.3004769475357711,NaN,NaN
770,TERRAGNOLO,2019,0.96,0.9016393442622951,NaN,NaN
771,TERRAGNOLO,2020,0.96,0.9016393442622951,NaN,NaN
772,TERRAGNOLO,2021,0.96,0.9016393442622951,NaN,NaN
773,TERRAGNOLO,2022,1.0,1.0,NaN,NaN
774,TERRAGNOLO,2023,0.6666666666666666,0.2857142857142857,NaN,NaN
775,TERRE D'ADIGE,2019,0.0,0.0,NaN,NaN
776,TERRE D'ADIGE,2020,0.2,0.21621621621621623,NaN,NaN
777,TERRE D'ADIGE,2021,0.25,0.27586206896551724,NaN,NaN
778,TERRE D'ADIGE,2022,0.16666666666666666,0.16,NaN,NaN
779,TERRE D'ADIGE,2023,0.125,0.13333333333333333,NaN,NaN
780,TERZOLAS,2019,0.8620689655172413,0.31456953642384106,NaN,NaN
781,TERZOLAS,2020,0.8620689655172413,0.31456953642384106,NaN,NaN
782,TERZOLAS,2021,0.8928571428571429,0.41304347826086957,NaN,NaN
783,TERZOLAS,2022,0.6666666666666666,0.1509433962264151,NaN,NaN
784,TERZOLAS,2023,0.75,0.20118343195266272,NaN,NaN
785,TESERO,2019,0.8666666666666667,0.3418196994991653,NaN,NaN
786,TESERO,2020,0.8625592417061612,0.8331637843336724,NaN,NaN
787,TESERO,2021,0.8584905660377359,0.3353808353808354,NaN,NaN
788,TESERO,2022,0.7786259541984732,0.9670781893004116,NaN,NaN
789,TESERO,2023,0.7828947368421053,0.249008373732922,NaN,NaN
790,TIONE DI TRENTO,2019,0.696969696969697,0.3064066852367688,NaN,NaN
791,TIONE DI TRENTO,2020,0.71875,0.421455938697318,NaN,NaN
792,TIONE DI TRENTO,2021,0.71875,0.497737556561086,NaN,NaN
793,TIONE DI TRENTO,2022,0.71875,0.4926829268292683,NaN,NaN
794,TIONE DI TRENTO,2023,0.8157894736842105,0.5921052631578947,NaN,NaN
795,TON,2019,0.0,0.0,NaN,NaN
796,TON,2020,0.14285714285714285,0.046875,NaN,NaN
797,TON,2021,0.2,0.0625,NaN,NaN
798,TON,2022,0.6666666666666666,0.4731182795698925,NaN,NaN
799,TON,2023,0.6875,0.5050505050505051,NaN,NaN
800,TORCEGNO,2019,0.7647058823529411,0.11684782608695653,NaN,NaN
801,TORCEGNO,2020,0.7647058823529411,0.11684782608695653,NaN,NaN
802,TORCEGNO,2021,0.7647058823529411,0.11684782608695653,NaN,NaN
803,TORCEGNO,2022,0.5555555555555556,0.08450704225352113,NaN,NaN
804,TORCEGNO,2023,0.6,0.09722222222222222,NaN,NaN
805,TRAMBILENO,2019,0.0,0.0,NaN,NaN
806,TRAMBILENO,2020,0.0,0.0,NaN,NaN
807,TRAMBILENO,2021,0.0,0.0,NaN,NaN
808,TRAMBILENO,2022,0.0,0.0,NaN,NaN
809,TRAMBILENO,2023,0.5,0.10101010101010101,NaN,NaN
810,TRE VILLE,2019,0.7757009345794392,0.21964612568639413,NaN,NaN
811,TRE VILLE,2020,0.7980769230769231,0.24128686327077747,NaN,NaN
812,TRE VILLE,2021,0.8058252427184466,0.9703504043126685,NaN,NaN
813,TRE VILLE,2022,0.808695652173913,0.24024767801857586,NaN,NaN
814,TRE VILLE,2023,0.8359375,0.79073756432247,NaN,NaN
815,TRENTO,2019,0.7303988995873453,0.31847606919240157,NaN,NaN
816,TRENTO,2020,0.731404958677686,0.3241871016528033,NaN,NaN
817,TRENTO,2021,0.7489421720733427,0.3360958673983649,NaN,NaN
818,TRENTO,2022,0.6490872210953347,0.1544007618011155,NaN,NaN
819,TRENTO,2023,0.6955782312925171,0.18555781966377993,NaN,NaN
820,VALDAONE,2019,0.6172839506172839,0.18882175226586104,NaN,NaN
821,VALDAONE,2020,0.819672131147541,0.5319148936170213,NaN,NaN
822,VALDAONE,2021,0.7352941176470589,0.33602150537634407,NaN,NaN
823,VALDAONE,2022,0.21052631578947367,0.04509283819628647,NaN,NaN
824,VALDAONE,2023,0.21951219512195122,0.27586206896551724,NaN,NaN
825,VALFLORIANA,2019,0.8,0.5373134328358209,NaN,NaN
826,VALFLORIANA,2020,0.8,0.5373134328358209,NaN,NaN
827,VALFLORIANA,2021,0.8,0.5373134328358209,NaN,NaN
828,VALFLORIANA,2022,0.6923076923076923,0.4056603773584906,NaN,NaN
829,VALFLORIANA,2023,0.7272727272727273,0.4318181818181818,NaN,NaN
830,VALLARSA,2019,0.92,0.7546201232032854,NaN,NaN
831,VALLARSA,2020,0.92,0.7688284518828452,NaN,NaN
832,VALLARSA,2021,0.9349593495934959,0.7624481327800829,NaN,NaN
833,VALLARSA,2022,0.0,0.0,NaN,NaN
834,VALLARSA,2023,0.1111111111111111,0.012578616352201259,NaN,NaN
835,VALLELAGHI,2019,0.6521739130434783,0.1648780487804878,NaN,NaN
836,VALLELAGHI,2020,0.6122448979591837,0.1580916744621141,NaN,NaN
837,VALLELAGHI,2021,0.6521739130434783,0.16584887144259078,NaN,NaN
838,VALLELAGHI,2022,0.6904761904761905,0.12058212058212059,NaN,NaN
839,VALLELAGHI,2023,0.6739130434782609,0.10726643598615918,NaN,NaN
840,VARENA,2019,0.8666666666666667,0.5328947368421053,NaN,NaN
841,VARENA,2020,0.0,0.0,NaN,NaN
842,VARENA,2021,0.0,0.0,NaN,NaN
843,VARENA,2022,0.0,0.0,NaN,NaN
844,VARENA,2023,0.0,0.0,NaN,NaN
845,VERMIGLIO,2019,0.7586206896551724,0.15737612612612611,NaN,NaN
846,VERMIGLIO,2020,0.8020833333333334,0.1850380668652764,NaN,NaN
847,VERMIGLIO,2021,0.8105263157894737,0.1903950953678474,NaN,NaN
848,VERMIGLIO,2022,0.7048192771084337,0.15183833847880998,NaN,NaN
849,VERMIGLIO,2023,0.7248677248677249,0.16679904686258937,NaN,NaN
850,VIGNOLA-FALESINA,2019,0.16666666666666666,0.24096385542168675,NaN,NaN
851,VIGNOLA-FALESINA,2020,0.16666666666666666,0.24096385542168675,NaN,NaN
852,VIGNOLA-FALESINA,2021,0.16666666666666666,0.24096385542168675,NaN,NaN
853,VIGNOLA-FALESINA,2022,0.4444444444444444,0.1310344827586207,NaN,NaN
854,VIGNOLA-FALESINA,2023,0.6428571428571429,0.2222222222222222,NaN,NaN
855,VILLA LAGARINA,2019,0.7222222222222222,0.2560240963855422,NaN,NaN
856,VILLA LAGARINA,2020,0.7222222222222222,0.2599388379204893,NaN,NaN
857,VILLA LAGARINA,2021,0.7647058823529411,0.2664576802507837,NaN,NaN
858,VILLA LAGARINA,2022,0.25,0.03643724696356275,NaN,NaN
859,VILLA LAGARINA,2023,0.2857142857142857,0.04597701149425287,NaN,NaN
860,VILLE D'ANAUNIA,2019,0.6538461538461539,0.2922636103151863,NaN,NaN
861,VILLE D'ANAUNIA,2020,0.660377358490566,0.3002832861189802,NaN,NaN
862,VILLE D'ANAUNIA,2021,0.6481481481481481,0.26700251889168763,NaN,NaN
863,VILLE D'ANAUNIA,2022,0.660377358490566,0.3245192307692308,NaN,NaN
864,VILLE D'ANAUNIA,2023,0.6825396825396826,0.3619631901840491,NaN,NaN
865,VOLANO,2019,0.0,0.0,NaN,NaN
866,VOLANO,2020,0.0,0.0,NaN,NaN
867,VOLANO,2021,0.0,0.0,NaN,NaN
868,VOLANO,2022,1.0,1.0,NaN,NaN
869,VOLANO,2023,1.0,1.0,NaN,NaN
870,ZIANO DI FIEMME,2019,0.940677966101695,0.6298507462686567,NaN,NaN
871,ZIANO DI FIEMME,2020,0.9487179487179487,0.6386198547215496,NaN,NaN
872,ZIANO DI FIEMME,2021,0.9446808510638298,0.6309808612440191,NaN,NaN
873,ZIANO DI FIEMME,2022,0.8585858585858586,0.38223552894211577,NaN,NaN
874,ZIANO DI FIEMME,2023,0.86,0.389,NaN,NaN
875,PROVINCIA,2019,0.8818944425026215,0.40043813975195297,NaN,NaN
876,PROVINCIA,2020,0.9872805306281701,0.4097669524662657,NaN,NaN
877,PROVINCIA,2021,0.8865009130495857,0.41048120633425395,NaN,NaN
878,PROVINCIA,2022,0.7874537307617377,0.23854360557497617,NaN,NaN
879,PROVINCIA,2023,0.7956337174044875,0.24820861085716772,NaN,NaN
880,BORGO D'ANAUNIA,2019,0.0,0.0,NaN,NaN
881,BORGO D'ANAUNIA,2020,0.8953488372093024,0.5044959772834832,NaN,NaN
882,BORGO D'ANAUNIA,2021,0.8988326848249028,0.5071360608943863,NaN,NaN
883,BORGO D'ANAUNIA,2022,0.7777777777777778,0.25363984674329504,NaN,NaN
884,BORGO D'ANAUNIA,2023,0.7727272727272727,0.24591381872213966,NaN,NaN
885,NOVELLA,2019,0.0,0.0,NaN,NaN
886,NOVELLA,2020,0.6578947368421053,0.3333333333333333,NaN,NaN
887,NOVELLA,2021,0.6756756756756757,0.3197278911564626,NaN,NaN
888,NOVELLA,2022,0.671875,0.32247557003257327,NaN,NaN
889,NOVELLA,2023,0.6470588235294118,0.32114467408585057,NaN,NaN
890,VILLE DI FIEMME,2019,0.0,0.0,NaN,NaN
891,VILLE DI FIEMME,2020,0.9069767441860465,0.45010252904989745,NaN,NaN
892,VILLE DI FIEMME,2021,0.9043478260869565,0.44735054347826086,NaN,NaN
893,VILLE DI FIEMME,2022,0.8391959798994975,0.31981212638770284,NaN,NaN
894,VILLE DI FIEMME,2023,0.8544600938967136,0.34175642087821045,NaN,NaN
